file,size_kb,status
chapter-1.md,32.3,todo
chapter-2.md,14.9,todo
chapter-3.md,34.4,todo
chapter-4.md,24.1,todo
chapter-5.md,20.0,todo
chapter-6.md,26.2,todo
chapter-7.md,26.3,todo
chapter-8.md,44.1,todo
chapter-9.md,25.1,todo
chapter-10.md,20.9,todo
chapter-11.md,39.1,todo
chapter-12.md,34.2,todo
chapter-13.md,33.6,todo
chapter-14.md,19.0,todo
chapter-15.md,19.7,todo
chapter-16.md,30.1,todo
chapter-17.md,38.1,todo
endnotes.md,0.1,todo
