file,size_kb,status
01-the-purple-sickle.md,31.2,done
02-french-makes-an-assignation.md,22.3,done
03-the-inquest.md,17.3,done
04-french-makes-a-start.md,16.1,done
05-lee-on-the-solent.md,17.3,done
06-the-supreme-appeal-court.md,18.8,done
07-fair-passengers.md,22.6,done
08-the-grey-car-s-round.md,14.2,done
09-french-makes-a-second-assignation.md,16.5,done
10-mr-cracksman-french.md,15.1,done
11-the-happy-paterfamilias.md,17.6,done
12-the-car-s-freight.md,21.7,done
13-the-transport-of-supplies.md,23.1,done
14-the-property-adjoining.md,24.6,done
15-mr-cullimore-expounds.md,24.0,done
16-in-the-net.md,20.7,done
17-the-shadows-loom-nearer.md,21.4,done
18-when-greek-meets-greek.md,23.2,done
19-conclusion.md,9.6,done
20-endnotes.md,0.3,done
21-list-of-illustrations.md,0.5,done
