file,size_kb,status
01-i.md,12.7,done
02-ii.md,14.2,done
03-iii.md,11.4,done
04-iv.md,6.6,done
05-v.md,8.1,done
06-vi.md,11.4,done
07-vii.md,11.3,done
08-viii.md,5.7,done
09-ix.md,8.1,done
10-x.md,11.8,done
11-xi.md,12.0,done
12-xii.md,13.9,done
13-xiii.md,8.5,done
14-xiv.md,3.2,done
15-xv.md,10.5,done
16-xvi.md,12.4,done
17-xvii.md,5.4,done
18-xviii.md,10.8,done
19-xix.md,7.5,done
20-xx.md,8.7,done
21-xxi.md,15.8,done
22-xxii.md,7.7,done
23-xxiii.md,10.1,done
24-xxiv.md,10.0,done
25-xxv.md,9.3,done
26-xxvi.md,18.4,done
27-xxvii.md,9.9,done
28-xxviii.md,12.2,done
29-xxix.md,10.3,done
30-xxx.md,6.9,done
31-xxxi.md,11.4,done
32-xxxii.md,9.1,done
33-xxxiii.md,5.7,done
endnotes.md,0.0,done
