file,size_kb,status
00-dedication.md,0.0,done
01-candlelight.md,16.6,done
02-the-ritual-of-the-dagger.md,14.5,done
03-in-the-garage.md,11.2,done
04-murder.md,16.1,done
05-the-mask.md,5.1,done
06-mr-campion-brings-the-house-down.md,7.5,done
07-five-o-clock-in-the-morning.md,9.9,done
08-open-warfare.md,11.6,done
09-chris-kennedy-scores-a-try-only.md,13.3,done
10-the-impetuous-mr-abbershaw.md,8.2,done
11-one-explanation.md,16.8,done
12-furthermore-said-mr-campion.md,10.8,done
13-abbershaw-sees-red.md,9.0,done
14-abbershaw-gets-his-interview.md,9.9,done
15-doctor-abbershaw-s-deductions.md,17.0,done
16-the-militant-mrs-meade.md,17.4,done
17-in-the-evening.md,16.5,done
18-mr-kennedy-s-council.md,14.1,done
19-mr-campion-s-conjuring-trick.md,13.9,done
20-the-roundup.md,21.1,done
21-the-point-of-view-of-benjamin-dawlish.md,10.3,done
22-the-darkest-hour.md,12.7,done
23-an-error-in-taste.md,12.1,done
24-the-last-of-black-dudley.md,15.0,done
25-mr-watt-explains.md,13.1,done
26-cherchez-la-femme.md,14.2,done
27-a-journey-by-night.md,12.3,done
28-should-a-doctor-tell.md,15.4,done
29-the-last-chapter.md,20.2,done
