file,size_kb,status
a-village-bourgeois-capitalist.md,18.9,todo
conclusion.md,25.6,todo
endnotes.md,1.9,todo
epigraph.md,0.4,todo
escape.md,14.3,todo
finland.md,31.5,todo
five-days.md,79.8,todo
foreword.md,8.1,todo
list-of-illustrations.md,0.5,todo
melnikoff.md,34.6,todo
meshes.md,29.2,todo
metamorphosis.md,25.1,todo
one-of-the-crowd.md,46.9,todo
stepanovna.md,15.8,todo
the-green-shawl.md,54.3,todo
the-party-and-the-people.md,57.1,todo
the-red-army.md,59.8,todo
the-sphinx.md,8.2,todo
