file,size_kb,status
chapter-1.md,15.5,done
chapter-2.md,14.9,done
chapter-3.md,8.6,done
chapter-4.md,10.6,done
chapter-5.md,6.8,done
chapter-6.md,10.4,done
chapter-7.md,5.1,done
chapter-8.md,6.5,done
chapter-9.md,11.2,done
chapter-10.md,7.7,done
chapter-11.md,11.7,done
chapter-12.md,16.0,done
chapter-13.md,9.6,done
chapter-14.md,11.9,done
chapter-15.md,16.9,done
chapter-16.md,9.1,done
chapter-17.md,10.5,done
chapter-18.md,7.3,done
chapter-19.md,8.5,done
chapter-20.md,6.3,done
chapter-21.md,7.5,done
chapter-22.md,9.8,done
chapter-23.md,21.2,done
chapter-24.md,14.1,done
chapter-25.md,9.7,done
chapter-26.md,16.6,done
chapter-27.md,16.4,done
chapter-28.md,11.7,done
chapter-29.md,15.9,done
chapter-30.md,25.2,done
chapter-31.md,6.1,done
endnotes.md,0.1,done
