file,size_kb,status
chapter-1.md,12.2,done
chapter-2.md,9.1,done
chapter-3.md,9.7,done
chapter-4.md,18.3,done
chapter-5.md,3.5,done
chapter-6.md,19.8,done
chapter-7.md,6.9,done
chapter-8.md,7.7,done
chapter-9.md,12.5,done
chapter-10.md,8.5,done
chapter-11.md,6.0,done
chapter-12.md,13.4,done
chapter-13.md,11.1,done
chapter-14.md,14.8,done
chapter-15.md,12.9,done
chapter-16.md,7.9,done
chapter-17.md,14.4,done
chapter-18.md,9.6,done
chapter-19.md,15.5,done
chapter-20.md,14.8,done
chapter-21.md,7.9,done
chapter-22.md,5.0,done
chapter-23.md,6.0,done
chapter-24.md,10.4,done
chapter-25.md,10.7,done
chapter-26.md,14.2,done
chapter-27.md,12.0,done
chapter-28.md,16.1,done
chapter-29.md,9.6,done
chapter-30.md,6.6,done
chapter-31.md,2.6,done
chapter-32.md,10.2,done
chapter-33.md,4.0,done
dedication.md,0.1,done
