file,size_kb,status
00-introduction.md,14.6,done
01-i.md,53.6,done
02-ii.md,44.6,done
03-iii.md,50.6,done
04-iv.md,43.7,done
05-v.md,42.4,done
06-vi.md,52.3,done
07-vii.md,69.5,done
