file,size_kb,status
An-Artists-Life.md,34.8,done
Arm-of-the-Law.md,35.2,done
Down-to-Earth.md,42.6,done
Navy-Day.md,11.0,done
The-K-Factor.md,55.3,done
The-Repairman.md,29.5,done
The-Velvet-Glove.md,42.6,done
Toy-Shop.md,10.7,done
