file,size_kb,status
00-epigraph.md,0.2,done
01-shooting-star.md,18.6,done
02-planetfall.md,19.1,done
03-snake-devil-s-trail.md,18.3,done
04-civilization.md,18.0,done
05-banded-devil.md,18.1,done
06-treasure-hunt.md,19.0,done
07-many-eyes-many-ears.md,18.2,done
08-airlift.md,18.3,done
09-sea-gate.md,18.2,done
10-the-dead-guardians.md,19.2,done
11-espionage.md,19.2,done
12-alien-patrol.md,18.4,done
13-a-hound-is-loosed.md,18.8,done
14-the-prisoner.md,19.1,done
15-arena.md,18.6,done
16-surprise-attack.md,19.6,done
17-destruction-unleashed.md,19.7,done
18-not-yet.md,19.9,done
