file,size_kb,status
00-prologue.md,19.5,todo
01-i.md,7.6,todo
02-ii.md,7.3,todo
03-iii.md,15.4,todo
04-iv.md,16.6,todo
05-v.md,3.0,todo
06-vi.md,16.8,todo
07-vii.md,5.7,todo
08-viii.md,13.2,todo
09-ix.md,20.9,todo
10-x.md,4.1,todo
11-xi.md,20.7,todo
12-xii.md,14.8,todo
13-xiii.md,29.7,todo
14-xiv.md,14.3,todo
15-xv.md,10.9,todo
16-xvi.md,9.8,todo
17-xvii.md,23.8,todo
18-xviii.md,14.0,todo
19-xix.md,6.7,todo
20-xx.md,17.8,todo
21-xxi.md,11.4,todo
22-xxii.md,4.4,todo
23-xxiii.md,11.2,todo
24-xxiv.md,17.7,todo
25-xxv.md,12.3,todo
26-xxvi.md,19.0,todo
27-xxvii.md,9.7,todo
28-xxviii.md,22.0,todo
29-xxix.md,7.9,todo
30-xxx.md,3.9,todo
31-xxxi.md,8.6,todo
32-xxxii.md,13.5,todo
33-xxxiii.md,12.0,todo
34-xxxiv.md,15.8,todo
35-xxxv.md,9.1,todo
36-xxxvi.md,11.0,todo
37-xxxvii.md,12.5,todo
38-xxxviii.md,16.4,todo
39-xxxix.md,9.1,todo
40-xl.md,7.9,todo
41-xli.md,11.1,todo
42-xlii.md,4.8,todo
43-xliii.md,11.9,todo
44-xliv.md,3.6,todo
45-xlv.md,20.4,todo
46-xlvi.md,3.6,todo
47-xlvii.md,6.9,todo
48-xlviii.md,7.4,todo
