file,size_kb,status
00-preface.md,10.3,todo
01-introduction.md,2.2,todo
02-i.md,5.8,todo
03-ii.md,13.4,todo
04-iii.md,2.8,todo
05-iv.md,9.7,todo
06-v.md,9.5,todo
07-vi.md,11.3,todo
08-vii.md,14.3,todo
09-viii.md,12.3,todo
10-ix.md,14.4,todo
11-x.md,10.1,todo
12-xi.md,15.4,todo
13-xii.md,18.5,todo
14-xiii.md,5.5,todo
15-xiv.md,10.2,todo
16-xv.md,10.6,todo
17-xvi.md,11.7,todo
18-xvii.md,7.5,todo
19-xviii.md,14.1,todo
20-xix.md,15.0,todo
21-xx.md,6.8,todo
22-xxi.md,12.0,todo
23-xxii.md,10.9,todo
24-xxiii.md,7.4,todo
25-xxiv.md,17.1,todo
26-xxv.md,13.8,todo
27-xxvi.md,8.5,todo
28-xxvii.md,20.6,todo
29-xxviii.md,10.7,todo
30-xxix.md,7.1,todo
31-xxx.md,17.9,todo
32-xxxi.md,12.1,todo
33-xxxii.md,11.0,todo
34-xxxiii.md,11.1,todo
35-xxxiv.md,8.7,todo
36-xxxv.md,7.7,todo
37-xxxvi.md,13.7,todo
38-xxxvii.md,7.5,todo
39-xxxviii.md,7.3,todo
40-xxxix.md,11.3,todo
41-xl.md,9.6,todo
42-endnotes.md,1.3,todo
