file,size_kb,status
01-i.md,12.7,todo
02-ii.md,14.8,todo
03-iii.md,11.3,todo
04-iv.md,17.5,todo
05-v.md,10.7,todo
06-vi.md,19.3,todo
07-vii.md,15.1,todo
08-viii.md,12.7,todo
09-ix.md,15.2,todo
10-x.md,10.6,todo
11-xi.md,17.9,todo
12-xii.md,14.0,todo
13-xiii.md,15.4,todo
14-xiv.md,13.5,todo
15-xv.md,15.0,todo
16-xvi.md,16.9,todo
17-xvii.md,20.7,todo
18-xviii.md,19.3,todo
19-xix.md,11.7,todo
20-xx.md,8.9,todo
21-xxi.md,18.1,todo
22-xxii.md,5.3,todo
23-xxiii.md,12.7,todo
24-xxiv.md,17.8,todo
25-xxv.md,10.3,todo
26-xxvi.md,8.7,todo
27-xxvii.md,10.7,todo
28-xxviii.md,13.3,todo
29-xxix.md,11.8,todo
30-xxx.md,11.3,todo
