file,size_kb,status
and-this-is-the-punishment-of-shahpesh-the-persian-on-khipil-the-builder.md,11.3,todo
and-this-is-the-story-of-bhanavar-the-beautiful.md,131.4,todo
and-this-is-the-story-of-noorna-bin-noorka-the-genie-karaz-and-the-princess-of-o.md,32.0,todo
conclusion.md,9.8,todo
goorelka-of-oolb.md,10.2,todo
koorookh.md,11.9,todo
the-betrothal.md,16.9,todo
the-bosom-of-noorna.md,7.9,todo
the-burning-of-the-identical.md,18.4,todo
the-dish-of-pomegranate-grain.md,40.1,todo
the-flashes-of-the-blade.md,16.7,todo
the-genie-karaz.md,12.3,todo
the-horse-garraveen.md,9.4,todo
the-lily-of-the-enchanted-sea.md,12.2,todo
the-palace-of-aklis.md,13.8,todo
the-plot.md,13.4,todo
the-revival.md,6.1,todo
the-sons-of-aklis.md,19.1,todo
the-sword-of-aklis.md,7.0,todo
the-talking-hawk.md,11.3,todo
the-thwackings.md,35.5,todo
the-veiled-figure.md,8.1,todo
the-well-of-paravid.md,7.0,todo
the-wiles-of-rabesqurat.md,33.4,todo
