file,size_kb,status
part-1.md,0.0,todo
chapter-1-1.md,17.3,todo
chapter-1-2.md,9.2,todo
chapter-1-3.md,20.2,todo
chapter-1-4.md,18.5,todo
chapter-1-5.md,18.8,todo
part-2.md,0.0,todo
chapter-2-1.md,13.3,todo
chapter-2-2.md,14.9,todo
chapter-2-3.md,13.9,todo
chapter-2-4.md,13.6,todo
chapter-2-5.md,14.4,todo
chapter-2-6.md,16.7,todo
chapter-2-7.md,11.8,todo
chapter-2-8.md,16.9,todo
chapter-2-9.md,14.5,todo
chapter-2-10.md,10.9,todo
chapter-2-11.md,9.6,todo
chapter-2-12.md,13.2,todo
chapter-2-13.md,13.6,todo
chapter-2-14.md,11.9,todo
chapter-2-15.md,12.5,todo
chapter-2-16.md,12.3,todo
chapter-2-17.md,15.8,todo
chapter-2-18.md,12.0,todo
chapter-2-19.md,14.3,todo
chapter-2-20.md,14.8,todo
chapter-2-21.md,15.8,todo
chapter-2-22.md,12.4,todo
chapter-2-23.md,10.6,todo
chapter-2-24.md,12.8,todo
chapter-2-25.md,14.8,todo
chapter-2-26.md,10.3,todo
chapter-2-27.md,13.0,todo
chapter-2-28.md,13.4,todo
