file,size_kb,status
adventurers.md,0.0,todo
endnotes.md,0.3,todo
epigraph.md,0.1,todo
ghosts-and-witchcrafts.md,0.0,todo
hoaxes.md,0.0,todo
i.md,11.1,todo
ii.md,17.8,todo
iii.md,11.9,todo
introduction.md,1.3,todo
iv.md,13.5,todo
ix.md,14.3,todo
l.md,14.2,todo
medicine-and-quacks.md,0.0,todo
money-manias.md,0.0,todo
personal-reminiscences.md,0.0,todo
publisher-s-note.md,4.4,todo
religious-humbugs.md,0.0,todo
the-spiritualists.md,0.0,todo
trade-and-business-impositions.md,0.0,todo
v.md,8.9,todo
vi.md,6.1,todo
vii.md,12.0,todo
viii.md,10.2,todo
x.md,8.6,todo
xi.md,11.1,todo
xii.md,9.0,todo
xiii.md,10.0,todo
xiv.md,16.1,todo
xix.md,11.6,todo
xl.md,11.2,todo
xli.md,26.1,todo
xlii.md,10.5,todo
xliii.md,13.6,todo
xliv.md,15.5,todo
xlix.md,10.6,todo
xlv.md,8.9,todo
xlvi.md,9.5,todo
xlvii.md,13.4,todo
xlviii.md,11.7,todo
xv.md,16.4,todo
xvi.md,11.9,todo
xvii.md,20.4,todo
xviii.md,12.4,todo
xx.md,12.4,todo
xxi.md,9.5,todo
xxii.md,11.1,todo
xxiii.md,7.6,todo
xxiv.md,13.5,todo
xxix.md,8.9,todo
xxv.md,14.4,todo
xxvi.md,11.4,todo
xxvii.md,15.9,todo
xxviii.md,7.5,todo
xxx.md,11.4,todo
xxxi.md,12.4,todo
xxxii.md,22.0,todo
xxxiii.md,16.6,todo
xxxiv.md,13.1,todo
xxxix.md,11.5,todo
xxxv.md,11.3,todo
xxxvi.md,10.9,todo
xxxvii.md,9.6,todo
xxxviii.md,11.4,todo
