file,size_kb,status
introduction1.md,14.7,done
dedication.md,0.0,done
endnotes.md,0.1,done
epigraph.md,0.1,done
i.md,13.2,done
ii.md,9.4,done
iii.md,11.1,done
iv.md,9.4,done
ix.md,8.3,done
v.md,8.9,done
vi.md,10.6,done
vii.md,10.7,done
viii.md,11.6,done
x.md,12.3,done
xi.md,8.6,done
xii.md,10.2,done
xiii.md,9.6,done
xiv.md,12.2,done
xix.md,9.0,done
xv.md,7.6,done
xvi.md,13.0,done
xvii.md,9.5,done
xviii.md,7.4,done
xx.md,8.4,done
xxi.md,11.0,done
xxii.md,7.3,done
xxiii.md,7.5,done
xxiv.md,10.2,done
xxix.md,11.4,done
xxv.md,10.3,done
xxvi.md,9.4,done
xxvii.md,10.3,done
xxviii.md,7.6,done
xxx.md,6.2,done
xxxi.md,7.6,done
xxxii.md,8.3,done
xxxiii.md,6.1,done
xxxiv.md,10.5,done
