file,size_kb,status
01-a-family-celebration.md,15.7,todo
02-sir-vernon-s-will.md,9.1,todo
03-murder.md,19.1,todo
04-what-joan-found-in-the-garden.md,19.5,todo
05-plain-as-a-pikestaff.md,20.4,todo
06-a-pause-for-reflection.md,21.7,todo
07-the-case-against-walter-brooklyn.md,13.7,todo
08-a-review-of-the-case.md,11.4,todo
09-walter-brooklyn-s-explanation.md,7.4,todo
10-charis-lang.md,22.6,todo
11-joan-takes-up-the-case.md,20.6,todo
12-robert-ellery.md,17.9,todo
13-an-arrest.md,17.2,todo
14-mainly-a-love-scene.md,12.8,todo
15-to-and-fro.md,10.0,todo
16-a-link-in-the-chain.md,19.6,todo
17-the-lovely-lady.md,15.9,todo
18-the-case-for-the-defence.md,14.8,todo
19-the-police-have-their-doubts.md,12.2,todo
20-superintendent-wilson-thinks-it-out.md,9.1,todo
21-don-quixote.md,18.6,todo
22-the-spaniard-does-his-bit.md,11.2,todo
23-walter-brooklyn-goes-free.md,15.0,todo
24-a-fresh-start.md,20.3,todo
25-raising-the-wind.md,21.1,todo
26-two-men-strike-a-bargain.md,12.9,todo
27-robert-ellery-s-idea.md,18.9,todo
28-the-superintendent-s-theory.md,9.6,todo
29-the-lie-of-the-land.md,11.0,todo
30-a-letter-and-its-consequences.md,12.1,todo
31-a-button-in-a-bag.md,17.8,todo
32-sir-john-bunnery.md,9.9,todo
33-on-the-tiles.md,12.7,todo
34-the-stable-yard.md,14.5,todo
35-an-order-for-bulbs.md,5.0,todo
36-an-afternoon-call.md,17.1,todo
37-a-happy-ending.md,10.2,todo
