file,size_kb,status
00-epigraphs.md,1.4,done
chapter-1.md,8.1,done
chapter-2.md,3.3,done
chapter-3.md,24.2,done
chapter-4.md,20.5,done
chapter-5.md,15.3,done
chapter-6.md,14.6,done
chapter-7.md,16.0,done
chapter-8.md,7.2,done
chapter-9.md,12.5,done
chapter-10.md,15.3,done
chapter-11.md,12.2,done
chapter-12.md,14.2,done
chapter-13.md,45.0,done
chapter-14.md,13.7,done
chapter-15.md,7.3,done
chapter-16.md,3.2,done
chapter-17.md,9.9,done
chapter-18.md,9.1,done
chapter-19.md,32.4,done
chapter-20.md,17.2,done
chapter-21.md,10.4,done
chapter-22.md,16.0,done
chapter-23.md,26.0,done
chapter-24.md,6.5,done
chapter-25.md,6.2,done
