file,size_kb,status
flush-of-gold.md,33.1,done
lost-face.md,25.7,done
that-spot.md,20.8,done
the-passing-of-marcus-obrien.md,28.6,done
the-wit-of-porportuk.md,49.1,done
to-build-a-fire.md,37.1,done
trust.md,27.4,done
