file,size_kb,status
01-dedication.md,0.3,todo
02-advertisement.md,0.9,todo
03-book-1-chapter-01.md,9.2,todo
04-book-1-chapter-02.md,7.2,todo
05-book-1-chapter-03.md,37.3,todo
06-book-1-chapter-04.md,5.5,todo
07-book-1-chapter-05.md,16.6,todo
08-book-1-chapter-06.md,12.5,todo
09-book-2-chapter-01.md,13.8,todo
10-book-2-chapter-02.md,6.3,todo
11-book-2-chapter-03.md,9.1,todo
12-book-2-chapter-04.md,10.9,todo
13-book-2-chapter-05.md,13.4,todo
14-book-2-chapter-06.md,17.5,todo
15-book-2-chapter-07.md,12.1,todo
16-book-2-chapter-08.md,8.7,todo
17-book-2-chapter-09.md,10.9,todo
18-book-2-chapter-10.md,22.2,todo
19-book-2-chapter-11.md,16.1,todo
20-book-2-chapter-12.md,10.6,todo
21-book-2-chapter-13.md,11.7,todo
22-book-2-chapter-14.md,11.4,todo
23-book-2-chapter-15.md,13.4,todo
24-book-2-chapter-16.md,15.7,todo
25-book-3-chapter-01.md,15.1,todo
26-book-3-chapter-02.md,19.0,todo
27-book-3-chapter-03.md,13.7,todo
28-book-3-chapter-04.md,13.6,todo
29-book-3-chapter-05.md,14.5,todo
30-book-3-chapter-06.md,6.8,todo
31-book-3-chapter-07.md,6.0,todo
32-book-3-chapter-08.md,23.7,todo
33-book-3-chapter-09.md,4.4,todo
34-book-3-chapter-10.md,17.5,todo
35-book-4-chapter-01.md,11.3,todo
36-book-4-chapter-02.md,6.1,todo
37-book-4-chapter-03.md,10.0,todo
38-book-4-chapter-04.md,12.8,todo
39-book-4-chapter-05.md,16.8,todo
40-book-4-chapter-06.md,13.1,todo
41-book-4-chapter-07.md,17.5,todo
42-book-4-chapter-08.md,7.6,todo
43-book-4-chapter-09.md,10.6,todo
44-book-4-chapter-10.md,6.0,todo
45-book-4-chapter-11.md,11.3,todo
46-book-4-chapter-12.md,9.8,todo
47-book-4-chapter-13.md,7.8,todo
48-book-4-chapter-14.md,10.4,todo
49-book-4-chapter-15.md,13.5,todo
50-book-5-chapter-01.md,25.9,todo
51-book-5-chapter-02.md,6.2,todo
52-book-5-chapter-03.md,9.6,todo
53-book-5-chapter-04.md,16.7,todo
54-book-5-chapter-05.md,11.3,todo
55-book-5-chapter-06.md,8.0,todo
56-book-5-chapter-07.md,12.0,todo
57-book-5-chapter-08.md,16.0,todo
58-book-5-chapter-09.md,11.6,todo
59-book-5-chapter-10.md,9.7,todo
60-book-5-chapter-11.md,9.3,todo
61-book-6-chapter-01.md,6.6,todo
62-book-6-chapter-02.md,7.6,todo
63-book-6-chapter-03.md,11.4,todo
64-book-6-chapter-04.md,10.1,todo
65-book-6-chapter-05.md,16.0,todo
66-book-6-chapter-06.md,11.3,todo
67-book-6-chapter-07.md,11.2,todo
68-book-6-chapter-08.md,10.0,todo
69-book-6-chapter-09.md,14.8,todo
70-book-6-chapter-10.md,15.1,todo
71-book-6-chapter-11.md,9.7,todo
72-book-6-chapter-12.md,29.8,todo
73-book-6-chapter-13.md,10.2,todo
74-endnotes.md,1.7,todo
