file,size_kb,status
chapter-1.md,13.3,todo
chapter-2.md,21.0,todo
chapter-3.md,18.5,todo
chapter-4.md,11.5,todo
chapter-5.md,23.0,todo
chapter-6.md,11.2,todo
chapter-7.md,15.3,todo
chapter-8.md,17.4,todo
chapter-9.md,13.9,todo
chapter-10.md,18.7,todo
chapter-11.md,63.0,todo
chapter-12.md,26.1,todo
chapter-13.md,11.4,todo
chapter-14.md,16.0,todo
chapter-15.md,32.0,todo
chapter-16.md,34.1,todo
chapter-17.md,19.7,todo
chapter-18.md,24.8,todo
chapter-19.md,35.6,todo
chapter-20.md,18.2,todo
chapter-21.md,21.7,todo
chapter-22.md,33.6,todo
chapter-23.md,39.3,todo
chapter-24.md,21.7,todo
chapter-25.md,22.3,todo
chapter-26.md,27.2,todo
chapter-27.md,18.1,todo
chapter-28.md,17.3,todo
chapter-29.md,14.3,todo
chapter-30.md,23.8,todo
chapter-31.md,22.4,todo
chapter-32.md,17.0,todo
chapter-33.md,19.6,todo
chapter-34.md,16.4,todo
chapter-35.md,11.5,todo
chapter-36.md,13.4,todo
dedication.md,0.0,todo
