file,size_kb,status
book-1.md,0.0,todo
chapter-1-1.md,13.6,todo
chapter-1-2.md,22.0,todo
chapter-1-3.md,19.8,todo
chapter-1-4.md,25.9,todo
chapter-1-5.md,27.9,todo
chapter-1-6.md,14.8,todo
chapter-1-7.md,19.3,todo
chapter-1-8.md,12.8,todo
chapter-1-9.md,31.0,todo
chapter-1-10.md,28.6,todo
chapter-1-11.md,17.7,todo
chapter-1-12.md,25.7,todo
chapter-1-13.md,24.4,todo
book-2.md,0.0,todo
chapter-2-1.md,18.0,todo
chapter-2-2.md,20.0,todo
chapter-2-3.md,24.6,todo
chapter-2-4.md,29.0,todo
chapter-2-5.md,20.7,todo
chapter-2-6.md,26.5,todo
chapter-2-7.md,21.4,todo
chapter-2-8.md,20.4,todo
book-3.md,0.0,todo
chapter-3-1.md,21.3,todo
chapter-3-2.md,13.8,todo
chapter-3-3.md,19.7,todo
chapter-3-4.md,19.5,todo
chapter-3-5.md,26.7,todo
chapter-3-6.md,24.4,todo
chapter-3-7.md,30.4,todo
chapter-3-8.md,19.0,todo
chapter-3-9.md,21.5,todo
chapter-3-10.md,22.8,todo
chapter-3-11.md,26.3,todo
chapter-3-12.md,15.0,todo
epilogue.md,10.1,todo
