file,size_kb,status
01-the-valley-was-still.md,29.8,todo
02-the-witch-s-cat.md,34.8,todo
03-the-golgotha-dancers.md,19.8,todo
04-fearful-rock.md,8.2,todo
05-the-hairy-ones-shall-dance.md,1.4,todo
06-the-black-drama.md,1.8,todo
07-coven.md,12.3,todo
08-it-all-came-true-in-the-woods.md,17.8,todo
09-the-dreadful-rabbits.md,25.5,todo
10-the-half-haunted.md,31.1,todo
11-the-liers-in-wait.md,30.1,todo
12-back-to-the-beast.md,1.5,todo
13-the-song-of-the-slaves.md,25.9,todo
14-bratton-s-idea.md,52.8,todo
15-the-invading-asteroid.md,11.7,todo
16-the-devil-s-asteroid.md,58.2,todo
17-warrior-of-two-worlds.md,15.7,todo
18-all-were-monsters.md,12.7,todo
19-half-around-pluto.md,24.3,todo
20-venus-enslaved.md,98.1,todo
