file,size_kb,status
01-foreword.md,1.8,todo
02-the-river-of-life.md,46.1,todo
03-captain-ribnikov.md,79.2,todo
04-a-true-story.md,34.9,todo
05-the-witch.md,156.2,todo
06-a-slav-soul.md,20.4,todo
07-the-song-and-the-dance.md,11.4,todo
08-easter-day.md,24.1,todo
09-the-idiot.md,17.6,todo
10-the-picture.md,31.7,todo
11-hamlet.md,30.9,todo
12-mechanical-justice.md,20.5,todo
13-the-last-word.md,11.7,todo
14-the-white-poodle.md,70.9,todo
15-the-elephant.md,21.9,todo
16-dogs-happiness.md,16.7,todo
17-a-clump-of-lilacs.md,11.6,todo
18-tempting-providence.md,21.5,todo
19-cain.md,17.6,todo
20-the-bracelet-of-garnets.md,100.9,todo
21-the-horse-thieves.md,58.1,todo
22-anathema.md,17.0,todo
23-the-laestrygonians.md,83.5,todo
24-a-fantasy.md,12.6,todo
25-an-evening-guest.md,11.5,todo
26-a-legend.md,5.6,todo
27-an-eastern-legend.md,5.8,todo
28-the-garden-of-the-holy-virgin.md,5.9,todo
29-sasha.md,53.9,todo
30-a-sentimental-romance.md,17.9,todo
31-the-army-ensign.md,86.3,todo
32-autumn-flowers.md,20.1,todo
33-emerald.md,34.9,todo
34-a-fairytale.md,4.2,todo
35-how-i-became-an-actor.md,61.5,todo
36-allez.md,11.1,todo
37-a-petersburg-case.md,26.5,todo
38-the-murderer.md,11.8,todo
39-measles.md,51.6,todo
40-the-jewess.md,41.4,todo
41-le-coq-d-or.md,7.2,todo
42-sulamith.md,118.4,todo
43-the-piebald-horses.md,12.3,todo
44-the-little-red-christmas-tree.md,10.3,todo
45-monte-carlo.md,14.6,todo
46-roach-hole.md,16.2,todo
47-the-disciple.md,29.1,todo
48-the-old-city-of-marseilles.md,12.8,todo
49-endnotes.md,2.3,todo
