file,size_kb,status
a-policeman-s-business.md,19.2,done
an-adventure-in-pimlico.md,16.3,done
colonel-black-financier.md,27.0,done
colonel-black-has-shock.md,7.0,done
colonel-black-meets-a-just-man.md,15.8,done
dr-essley-meets-man.md,14.4,done
endnotes.md,0.5,done
justice.md,12.7,done
lord-verlond-gives-dinner.md,14.7,done
sir-isaac-s-fears.md,13.9,done
the-earl-of-verlond.md,16.1,done
the-men-who-sat-in-judgment.md,13.9,done
the-policeman-and-a-lady.md,8.8,done
the-race.md,28.6,done
three-men-of-cordova.md,26.9,done
to-lincoln-races.md,16.5,done
who-are-the-four.md,14.7,done
willie-jakobs-tells.md,22.1,done
