file,size_kb,status
chapter-1.md,3.4,todo
chapter-2.md,12.3,todo
chapter-3.md,22.2,todo
chapter-4.md,6.9,todo
chapter-5.md,9.8,todo
chapter-6.md,7.9,todo
chapter-7.md,5.6,todo
chapter-8.md,7.7,todo
chapter-9.md,18.6,todo
chapter-10.md,9.2,todo
chapter-11.md,20.2,todo
chapter-12.md,12.4,todo
chapter-13.md,23.4,todo
chapter-14.md,22.8,todo
chapter-15.md,5.3,todo
chapter-16.md,7.1,todo
chapter-17.md,5.7,todo
chapter-18.md,13.9,todo
chapter-19.md,10.3,todo
chapter-20.md,10.3,todo
chapter-21.md,42.4,todo
chapter-22.md,13.4,todo
chapter-23.md,11.9,todo
chapter-24.md,8.2,todo
chapter-25.md,5.6,todo
chapter-26.md,11.4,todo
chapter-27.md,3.9,todo
chapter-28.md,15.9,todo
chapter-29.md,11.9,todo
chapter-30.md,5.2,todo
chapter-31.md,7.4,todo
chapter-32.md,7.9,todo
dedication.md,0.0,todo
