file,size_kb,status
book-i.md,69.8,todo
book-ii.md,82.1,todo
book-iii.md,67.7,todo
book-iv.md,94.9,todo
book-v.md,51.3,todo
book-vi.md,59.2,todo
book-vii.md,62.0,todo
book-viii.md,96.3,todo
dedication.md,0.1,todo
invocation.md,7.1,todo
note.md,1.8,todo
the-slaver.md,10.0,todo
