file,size_kb,status
dogfight-1973.md,5.1,todo
adaptation.md,141.8,todo
after-some-tomorrow.md,29.2,todo
combat.md,105.8,todo
farmer.md,62.5,todo
freedom.md,57.1,todo
frigid-fracas.md,226.7,todo
gun-for-hire.md,28.6,todo
halftripper.md,14.0,todo
happy-ending.md,29.7,todo
im-a-stranger-here-myself.md,10.7,todo
medal-of-honor.md,60.2,todo
mercenary.md,123.8,todo
mercy-flight.md,20.9,todo
not-in-the-rules.md,27.3,todo
off-course.md,16.1,todo
potential-enemy.md,23.6,todo
revolution.md,69.2,todo
spaceman-on-a-spree.md,40.3,todo
status-quo.md,155.5,todo
subversive.md,40.7,todo
summit.md,9.9,todo
the-common-man.md,87.0,todo
the-cosmic-bluff.md,45.3,todo
the-galactic-ghost.md,17.1,todo
the-good-seed.md,25.5,todo
the-martians-and-the-coys.md,23.8,todo
tourists-to-terra.md,15.6,todo
ultima-thule.md,154.1,todo
unborn-tomorrow.md,24.9,todo
