file,size_kb,status
01-dedication.md,0.1,done
02-first-blood.md,30.4,done
03-we-take-the-field.md,29.3,done
04-in-touch.md,26.8,done
05-the-castle-of-gath.md,38.8,done
06-mansel-takes-off-the-gloves.md,36.9,done
07-the-love-of-a-lady.md,45.1,done
08-we-practise-to-deceive.md,40.5,done
09-out-of-sight-out-of-mind.md,53.0,done
10-full-measure.md,42.7,done
