file,size_kb,status
01-on-the-road.md,7.5,done
02-the-innyard-of-the-belle-toile.md,8.1,done
03-death-and-love-together-mated.md,6.5,done
04-monsieur-droqville.md,8.1,done
05-supper-at-the-belle-toile.md,13.2,done
06-the-naked-sword.md,9.6,done
07-the-white-rose.md,11.9,done
08-a-three-minutes-visit.md,7.5,done
09-gossip-and-counsel.md,8.1,done
10-the-black-veil.md,9.7,done
11-the-dragon-volant.md,8.3,done
12-the-magician.md,8.4,done
13-the-oracle-tells-me-wonders.md,8.4,done
14-mademoiselle-de-la-valli-re.md,12.7,done
15-strange-story-of-the-dragon-volant.md,13.2,done
16-the-parc-of-the-ch-teau-de-la-carque.md,12.2,done
17-the-tenant-of-the-palanquin.md,8.2,done
18-the-churchyard.md,12.3,done
19-the-key.md,8.8,done
20-a-high-cauld-cap.md,7.8,done
21-i-see-three-men-in-a-mirror.md,6.6,done
22-rapture.md,7.1,done
23-a-cup-of-coffee.md,7.2,done
24-hope.md,7.4,done
25-despair.md,5.6,done
26-catastrophe.md,19.5,done
