file,size_kb,status
chapter-1.md,10.2,done
chapter-2.md,12.2,done
chapter-3.md,7.5,done
chapter-4.md,7.9,done
chapter-5.md,8.9,done
chapter-6.md,8.8,done
chapter-7.md,9.4,done
chapter-8.md,11.3,done
chapter-9.md,13.2,done
chapter-10.md,14.8,done
chapter-11.md,10.7,done
chapter-12.md,10.0,done
chapter-13.md,15.2,done
chapter-14.md,12.2,done
chapter-15.md,8.7,done
chapter-16.md,10.4,done
