file,size_kb,status
01-dedication.md,0.0,todo
02-kona-weather.md,27.1,todo
03-the-high-hat.md,10.7,todo
04-midnight-on-russian-hill.md,24.5,todo
05-a-friend-of-tim-s.md,17.9,todo
06-the-blood-of-the-winterslips.md,15.2,todo
07-beyond-the-bamboo-curtain.md,11.9,todo
08-enter-charlie-chan.md,21.9,todo
09-steamer-day.md,19.5,todo
10-at-the-reef-and-palm.md,20.8,todo
11-a-newspaper-ripped-in-anger.md,20.6,todo
12-the-tree-of-jewels.md,27.8,todo
13-tom-brade-the-blackbirder.md,18.7,todo
14-the-luggage-in-room-nineteen.md,19.3,todo
15-what-kaohla-carried.md,21.4,todo
16-the-man-from-india.md,28.3,todo
17-the-return-of-captain-cope.md,22.4,todo
18-night-life-in-honolulu.md,16.5,todo
19-a-cable-from-the-mainland.md,22.2,todo
20-goodbye-pete.md,29.5,todo
21-the-story-of-lau-ho.md,19.5,todo
22-the-stone-walls-crumble.md,23.8,todo
23-the-light-streams-through.md,28.0,todo
24-moonlight-at-the-crossroads.md,9.6,todo
