file,size_kb,status
after-life1.md,0.4,done
dedication-2.md,0.2,done
song-2.md,0.8,done
sonnet-2.md,0.7,done
ashtoreth.md,0.6,done
aubade.md,0.8,done
autumn-burial.md,1.1,done
autumn-song.md,0.3,done
ballad.md,1.7,done
changelessness.md,0.6,done
consolation.md,0.6,done
constancy.md,0.7,done
corpse.md,0.7,done
de-profundis.md,1.3,done
dead-dialogue.md,3.5,done
dedication.md,0.0,done
endnotes.md,0.2,done
ennui.md,0.6,done
envoi.md,1.9,done
evening-song.md,1.6,done
fragments.md,9.4,done
h-las.md,0.6,done
harvard.md,0.7,done
hegel.md,0.2,done
languor.md,0.6,done
liebes-tod.md,1.3,done
litany.md,1.4,done
louanges-d-elle.md,1.0,done
mad-sonnet.md,0.7,done
madonna.md,0.6,done
mais-moi-je-vis-la-vie-en-rouge.md,1.2,done
mankind.md,0.7,done
miserrimus.md,0.7,done
monotony.md,0.6,done
mummy.md,0.6,done
nocturne.md,3.8,done
opium.md,0.6,done
parfait-amour.md,0.8,done
poppy-song.md,2.6,done
prayer.md,1.1,done
prelude.md,4.1,done
pride.md,0.7,done
remember.md,0.4,done
requiem.md,1.0,done
rondeau.md,0.4,done
scorn.md,0.6,done
sepulchral-life.md,0.7,done
sepulture.md,0.7,done
sestettes.md,2.1,done
sombre-sonnet.md,0.6,done
song-of-golden-youth.md,1.6,done
song-of-india.md,4.9,done
song-of-the-stars-in-praise-of-her.md,1.1,done
song.md,0.3,done
sonnet-of-burial.md,0.7,done
sonnet-of-the-instruments-of-death.md,0.7,done
sonnet.md,0.9,done
the-defilers.md,0.7,done
the-grave.md,1.4,done
the-grotesques.md,2.7,done
the-house-of-youth.md,1.4,done
truth.md,0.6,done
