file,size_kb,status
00-dedication.md,0.0,todo
01-mike.md,10.6,todo
02-the-journey-down.md,10.4,todo
03-mike-finds-a-friendly-native.md,10.1,todo
04-at-the-nets.md,9.0,todo
05-revelry-by-night.md,13.8,todo
06-in-which-a-tight-corner-is-evaded.md,8.3,todo
07-in-which-mike-is-discussed.md,11.2,todo
08-a-row-with-the-town.md,11.8,todo
09-before-the-storm.md,10.2,todo
10-the-great-picnic.md,8.8,todo
11-the-conclusion-of-the-picnic.md,10.1,todo
12-mike-gets-his-chance.md,9.5,todo
13-the-m-c-c-match.md,15.0,todo
14-a-slight-imbroglio.md,7.1,todo
15-mike-creates-a-vacancy.md,10.5,todo
16-an-expert-examination.md,9.6,todo
17-another-vacancy.md,9.4,todo
18-bob-has-news-to-impart.md,8.6,todo
19-mike-goes-to-sleep-again.md,11.7,todo
20-the-team-is-filled-up.md,8.5,todo
21-marjory-the-frank.md,10.8,todo
22-wyatt-is-reminded-of-an-engagement.md,8.3,todo
23-a-surprise-for-mr-appleby.md,9.9,todo
24-caught.md,8.3,todo
25-marching-orders.md,5.8,todo
26-the-aftermath.md,8.7,todo
27-the-ripton-match.md,10.5,todo
28-mike-wins-home.md,20.0,todo
29-wyatt-again.md,5.0,todo
30-mr-jackson-makes-up-his-mind.md,10.6,todo
31-sedleigh.md,7.6,todo
32-psmith.md,7.5,todo
33-staking-out-a-claim.md,10.9,todo
34-guerilla-warfare.md,12.0,todo
35-unpleasantness-in-the-small-hours.md,10.1,todo
36-adair.md,10.2,todo
37-mike-finds-occupation.md,10.2,todo
38-the-fire-brigade-meeting.md,12.0,todo
39-achilles-leaves-his-tent.md,7.8,todo
40-the-match-with-downing-s.md,16.0,todo
41-the-singular-behavior-of-jellicoe.md,8.8,todo
42-jellicoe-goes-on-the-sick-list.md,6.9,todo
43-mike-receives-a-commission.md,8.6,todo
44-and-fulfils-it.md,9.1,todo
45-pursuit.md,12.0,todo
46-the-decoration-of-sammy.md,6.2,todo
47-mr-downing-on-the-scent.md,9.8,todo
48-the-sleuthhound.md,10.6,todo
49-a-check.md,11.1,todo
50-the-destroyer-of-evidence.md,9.8,todo
51-mainly-about-boots.md,11.5,todo
52-on-the-trail-again.md,5.8,todo
53-the-kettle-method.md,10.5,todo
54-adair-has-a-word-with-mike.md,8.1,todo
55-clearing-the-air.md,11.7,todo
56-in-which-peace-is-declared.md,9.3,todo
57-mr-downing-moves.md,10.9,todo
58-the-artist-claims-his-work.md,14.4,todo
59-sedleigh-v-wrykyn.md,9.9,todo
