file,size_kb,status
00-dedication.md,0.0,done
01-preface.md,1.7,done
02-inaugural.md,30.4,done
03-the-practice-of-writing.md,31.8,done
04-on-the-difference-between-verse-and-prose.md,28.3,done
05-on-the-capital-difficulty-of-verse.md,29.5,done
06-interlude-on-jargon.md,32.3,done
07-on-the-capital-difficulty-of-prose.md,30.4,done
08-some-principles-reaffirmed.md,25.6,done
09-on-the-lineage-of-english-literature-i.md,30.6,done
10-on-the-lineage-of-english-literature-ii.md,35.3,done
11-english-literature-in-our-universities-i.md,34.8,done
12-english-literature-in-our-universities-ii.md,24.1,done
13-on-style.md,24.6,done
14-endnotes.md,5.8,done
