file,size_kb,status
00-epigraph.md,1.1,done
chapter-1.md,14.2,done
chapter-2.md,6.1,done
chapter-3.md,8.8,done
chapter-4.md,6.9,done
chapter-5.md,7.3,done
chapter-6.md,13.3,done
chapter-7.md,16.3,done
chapter-8.md,9.3,done
chapter-9.md,8.4,done
chapter-10.md,11.7,done
chapter-11.md,14.3,done
chapter-12.md,9.6,done
chapter-13.md,12.9,done
chapter-14.md,5.3,done
chapter-15.md,5.6,done
endnotes.md,3.2,done
