file,size_kb,status
chapter-1.md,10.6,todo
chapter-2.md,11.0,todo
chapter-3.md,9.0,todo
chapter-4.md,13.0,todo
chapter-5.md,11.3,todo
chapter-6.md,10.6,todo
chapter-7.md,12.3,todo
chapter-8.md,13.7,todo
chapter-9.md,13.5,todo
chapter-10.md,13.5,todo
chapter-11.md,12.2,todo
chapter-12.md,15.6,todo
chapter-13.md,10.0,todo
chapter-14.md,11.1,todo
chapter-15.md,15.2,todo
chapter-16.md,11.4,todo
chapter-17.md,16.8,todo
chapter-18.md,13.1,todo
chapter-19.md,11.1,todo
chapter-20.md,16.7,todo
chapter-21.md,16.0,todo
chapter-22.md,8.4,todo
chapter-23.md,13.2,todo
chapter-24.md,13.9,todo
chapter-25.md,13.4,todo
chapter-26.md,11.4,todo
chapter-27.md,13.0,todo
chapter-28.md,15.7,todo
chapter-29.md,13.5,todo
chapter-30.md,18.5,todo
