file,size_kb,status
introduction1.md,2.7,todo
endnotes.md,1.5,todo
part-i.md,97.3,todo
part-ii.md,73.9,todo
part-iii.md,102.1,todo
part-iv.md,77.4,todo
part-v.md,92.8,todo
to-the-reader.md,1.9,todo
