file,size_kb,status
chapter-1.md,22.5,todo
chapter-2.md,19.8,todo
chapter-3.md,17.6,todo
chapter-4.md,23.8,todo
chapter-5.md,32.1,todo
chapter-6.md,29.9,todo
chapter-7.md,21.5,todo
chapter-8.md,23.9,todo
chapter-9.md,22.2,todo
chapter-10.md,28.4,todo
chapter-11.md,29.4,todo
chapter-12.md,32.2,todo
chapter-13.md,26.2,todo
chapter-14.md,29.9,todo
chapter-15.md,17.5,todo
chapter-16.md,32.6,todo
chapter-17.md,28.2,todo
chapter-18.md,28.6,todo
chapter-19.md,22.8,todo
chapter-20.md,6.4,todo
endnotes.md,0.4,todo
prologue.md,20.1,todo
