file,size_kb,status
chapter-1.md,17.5,todo
chapter-2.md,7.8,todo
chapter-3.md,26.8,todo
chapter-4.md,18.7,todo
chapter-5.md,9.0,todo
chapter-6.md,19.2,todo
chapter-7.md,28.2,todo
chapter-8.md,51.7,todo
chapter-9.md,21.0,todo
chapter-10.md,8.8,todo
chapter-11.md,18.0,todo
chapter-12.md,17.7,todo
chapter-13.md,17.5,todo
chapter-14.md,7.2,todo
chapter-15.md,18.1,todo
chapter-16.md,7.9,todo
chapter-17.md,12.9,todo
chapter-18.md,20.3,todo
chapter-19.md,26.3,todo
chapter-20.md,16.6,todo
chapter-21.md,25.0,todo
chapter-22.md,4.9,todo
chapter-23.md,23.4,todo
dedication.md,0.0,todo
