file,size_kb,status
dedication.md,0.1,todo
endnotes.md,0.1,todo
i.md,17.6,todo
ii.md,27.6,todo
iii.md,20.5,todo
iv.md,16.4,todo
ix.md,15.7,todo
v.md,13.5,todo
vi.md,19.2,todo
vii.md,20.1,todo
viii.md,27.7,todo
x.md,23.2,todo
xi.md,18.0,todo
xii.md,14.7,todo
xiii.md,13.0,todo
xiv.md,20.2,todo
xix.md,16.7,todo
xl.md,22.8,todo
xli.md,25.2,todo
xlii.md,23.9,todo
xliii.md,23.7,todo
xliv.md,18.9,todo
xlv.md,32.5,todo
xlvi.md,26.2,todo
xlvii.md,24.9,todo
xlviii.md,29.6,todo
xv.md,16.5,todo
xvi.md,21.0,todo
xvii.md,18.4,todo
xviii.md,16.2,todo
xx.md,17.7,todo
xxi.md,19.3,todo
xxii.md,25.3,todo
xxiii.md,14.6,todo
xxiv.md,28.4,todo
xxix.md,20.8,todo
xxv.md,21.2,todo
xxvi.md,19.1,todo
xxvii.md,21.9,todo
xxviii.md,25.5,todo
xxx.md,24.2,todo
xxxi.md,27.8,todo
xxxii.md,21.5,todo
xxxiii.md,24.3,todo
xxxiv.md,27.2,todo
xxxix.md,28.1,todo
xxxv.md,36.4,todo
xxxvi.md,28.2,todo
xxxvii.md,27.9,todo
xxxviii.md,25.5,todo
