file,size_kb,status
act-i.md,24.6,done
act-ii.md,26.3,done
act-iii.md,35.0,done
act-iv.md,31.3,done
act-v.md,31.2,done
commendatory-verses.md,2.4,done
dedication.md,6.2,done
dramatis-personae.md,0.8,done
endnotes.md,13.9,done
epigraph.md,0.1,done
epilogue.md,1.7,done
prologue.md,2.0,done
