file,size_kb,status
01-phineas-finn-proposes-to-stand-for-loughshane.md,23.0,todo
02-phineas-finn-is-elected-for-loughshane.md,20.3,todo
03-phineas-finn-takes-his-seat.md,14.7,todo
04-lady-laura-standish.md,11.9,todo
05-mr-and-mrs-low.md,22.6,todo
06-lord-brentford-s-dinner.md,22.8,todo
07-mr-and-mrs-bunce.md,23.3,todo
08-the-news-about-mr-mildmay-and-sir-everard.md,19.7,todo
09-the-new-government.md,16.0,todo
10-violet-effingham.md,18.4,todo
11-lord-chiltern.md,16.1,todo
12-autumnal-prospects.md,11.8,todo
13-saulsby-wood.md,11.5,todo
14-loughlinter.md,24.3,todo
15-donald-bean-s-pony.md,22.9,todo
16-phineas-finn-returns-to-killaloe.md,12.6,todo
17-phineas-finn-returns-to-london.md,21.8,todo
18-mr-turnbull.md,14.1,todo
19-lord-chiltern-rides-his-horse-bonebreaker.md,21.9,todo
20-the-debate-on-the-ballot.md,23.1,todo
21-do-be-punctual.md,17.4,todo
22-lady-baldock-at-home.md,16.8,todo
23-sunday-in-grosvenor-place.md,11.0,todo
24-the-willingford-bull.md,25.3,todo
25-mr-turnbull-s-carriage-stops-the-way.md,21.3,todo
26-the-first-speech.md,23.0,todo
27-phineas-discussed.md,17.2,todo
28-the-second-reading-is-carried.md,18.7,todo
29-a-cabinet-meeting.md,18.0,todo
30-mr-kennedy-s-luck.md,17.9,todo
31-finn-for-loughton.md,23.8,todo
32-lady-laura-kennedy-s-headache.md,29.6,todo
33-mr-slide-s-grievance.md,17.7,todo
34-was-he-honest.md,12.7,todo
35-mr-monk-upon-reform.md,23.0,todo
36-phineas-finn-makes-progress.md,18.7,todo
37-a-rough-encounter.md,17.2,todo
38-the-duel.md,17.2,todo
39-lady-laura-is-told.md,23.3,todo
40-madame-max-goesler.md,17.7,todo
41-lord-fawn.md,11.4,todo
42-lady-baldock-does-not-send-a-card-to-phineas-finn.md,12.3,todo
43-promotion.md,12.2,todo
44-phineas-and-his-friends.md,26.3,todo
45-miss-effingham-s-four-lovers.md,11.8,todo
46-the-mousetrap.md,9.0,todo
47-mr-mildmay-s-bill.md,18.5,todo
48-the-duke.md,17.5,todo
49-the-duellists-meet.md,17.4,todo
50-again-successful.md,17.5,todo
51-troubles-at-loughlinter.md,24.1,todo
52-the-first-blow.md,16.6,todo
53-showing-how-phineas-bore-the-blow.md,28.9,todo
54-consolation.md,11.0,todo
55-lord-chiltern-at-saulsby.md,23.3,todo
56-what-the-people-in-marylebone-thought.md,17.7,todo
57-the-top-brick-of-the-chimney.md,17.1,todo
58-rara-avis-in-terris.md,17.6,todo
59-the-earl-s-wrath.md,23.3,todo
60-madame-goesler-s-politics.md,18.5,todo
61-another-duel.md,11.8,todo
62-the-letter-that-was-sent-to-brighton.md,22.5,todo
63-showing-how-the-duke-stood-his-ground.md,23.9,todo
64-the-horns.md,24.4,todo
65-the-cabinet-minister-at-killaloe.md,17.9,todo
66-victrix.md,17.1,todo
67-job-s-comforters.md,18.4,todo
68-the-joint-attack.md,17.6,todo
69-the-temptress.md,23.6,todo
70-the-prime-minister-s-house.md,11.9,todo
71-comparing-notes.md,14.1,todo
72-madame-goesler-s-generosity.md,19.6,todo
73-amantium-irae.md,11.8,todo
74-the-beginning-of-the-end.md,17.2,todo
75-p-p-c.md,26.6,todo
76-conclusion.md,12.3,todo
