file,size_kb,status
chapter-1.md,12.5,todo
chapter-2.md,26.5,todo
chapter-3.md,29.4,todo
chapter-4.md,17.2,todo
chapter-5.md,31.2,todo
chapter-6.md,34.7,todo
chapter-7.md,37.8,todo
chapter-8.md,34.4,todo
chapter-9.md,38.0,todo
chapter-10.md,32.9,todo
chapter-11.md,40.8,todo
chapter-12.md,24.1,todo
chapter-13.md,32.9,todo
chapter-14.md,3.8,todo
