file,size_kb,status
00-dedication.md,0.0,todo
chapter-01.md,22.7,todo
chapter-02.md,24.6,todo
chapter-03.md,34.7,todo
chapter-04.md,30.0,todo
chapter-05.md,25.6,todo
chapter-06.md,31.3,todo
chapter-07.md,36.1,todo
chapter-08.md,29.0,todo
chapter-09.md,33.2,todo
chapter-10.md,24.4,todo
chapter-11.md,23.9,todo
chapter-12.md,26.3,todo
chapter-13.md,37.2,todo
chapter-14.md,31.7,todo
chapter-15.md,29.4,todo
chapter-16.md,28.5,todo
chapter-17.md,24.8,todo
chapter-18.md,28.1,todo
chapter-19.md,29.6,todo
chapter-20.md,21.0,todo
21-epilogue.md,7.0,todo
22-endnotes.md,0.1,todo
