file,size_kb,status
00-preface.md,0.2,done
01-i.md,28.3,done
02-ii.md,18.6,done
03-iii.md,29.4,done
04-iv.md,27.2,done
05-v.md,26.0,done
06-vi.md,22.2,done
07-vii.md,19.5,done
08-viii.md,30.0,done
09-ix.md,8.2,done
10-x.md,22.6,done
11-xi.md,20.3,done
12-xii.md,10.5,done
13-xiii.md,7.9,done
14-xiv.md,12.9,done
15-xv.md,23.7,done
16-xvi.md,14.8,done
17-xvii.md,12.8,done
18-xviii.md,13.9,done
19-xix.md,14.0,done
20-xx.md,10.4,done
21-xxi.md,6.7,done
22-xxii.md,19.3,done
23-xxiii.md,4.4,done
24-xxiv.md,2.2,done
25-xxv.md,6.2,done
