file,size_kb,status
01-i.md,23.9,done
02-ii.md,22.2,done
03-iii.md,7.5,done
04-iv.md,12.4,done
05-v.md,12.3,done
06-vi.md,24.6,done
07-vii.md,10.0,done
08-viii.md,9.3,done
09-ix.md,15.9,done
10-x.md,26.0,done
11-xi.md,20.0,done
12-xii.md,16.1,done
13-xiii.md,12.4,done
14-xiv.md,12.3,done
15-xv.md,14.5,done
16-xvi.md,13.7,done
17-xvii.md,12.9,done
18-xviii.md,12.5,done
19-xix.md,13.8,done
20-xx.md,12.6,done
21-xxi.md,10.9,done
22-xxii.md,10.0,done
