file,size_kb,status
chapter-1.md,39.3,done
chapter-2.md,27.5,done
chapter-3.md,38.0,done
chapter-4.md,34.9,done
chapter-5.md,45.1,done
chapter-6.md,45.9,done
chapter-7.md,25.8,done
chapter-8.md,39.8,done
