file,size_kb,status
00-part-i-the-book-of-his-luck.md,0.2,todo
01-time-table-to-part-i.md,0.0,todo
chapter-1-1.md,11.9,todo
chapter-1-2.md,7.8,todo
chapter-1-3.md,6.2,todo
chapter-1-4.md,7.5,todo
chapter-1-5.md,12.8,todo
chapter-1-6.md,17.4,todo
chapter-1-7.md,12.5,todo
chapter-1-8.md,7.6,todo
chapter-1-9.md,13.5,todo
chapter-1-10.md,13.9,todo
chapter-1-11.md,14.4,todo
chapter-1-12.md,12.1,todo
chapter-1-13.md,13.1,todo
chapter-1-14.md,19.2,todo
chapter-1-15.md,19.8,todo
chapter-1-16.md,12.2,todo
chapter-1-17.md,11.0,todo
chapter-1-18.md,7.9,todo
chapter-1-19.md,21.3,todo
chapter-1-20.md,19.3,todo
chapter-1-21.md,14.6,todo
chapter-1-22.md,9.9,todo
chapter-1-23.md,9.1,todo
chapter-1-24.md,9.7,todo
chapter-1-25.md,15.9,todo
chapter-1-26.md,15.5,todo
chapter-1-27.md,15.4,todo
chapter-1-28.md,15.3,todo
1-29-part-ii-the-book-of-his-fate.md,0.2,todo
1-30-time-table-to-part-ii.md,0.0,todo
chapter-2-1.md,18.5,todo
chapter-2-2.md,15.9,todo
chapter-2-3.md,16.6,todo
chapter-2-4.md,9.7,todo
chapter-2-5.md,10.2,todo
chapter-2-6.md,19.1,todo
chapter-2-7.md,7.6,todo
chapter-2-8.md,13.7,todo
chapter-2-9.md,17.7,todo
chapter-2-10.md,17.7,todo
chapter-2-11.md,8.0,todo
chapter-2-12.md,12.5,todo
chapter-2-13.md,14.8,todo
chapter-2-14.md,16.9,todo
chapter-2-15.md,6.8,todo
chapter-2-16.md,10.8,todo
chapter-2-17.md,9.1,todo
9-1-endnotes.md,2.9,todo
9-2-glossary-of-arab-expressions-and-names-of-places.md,3.0,todo
