file,size_kb,status
chapter-1.md,27.5,todo
chapter-2.md,18.4,todo
chapter-3.md,13.4,todo
chapter-4.md,17.7,todo
chapter-5.md,21.5,todo
chapter-6.md,26.3,todo
chapter-7.md,21.7,todo
chapter-8.md,18.5,todo
chapter-9.md,17.3,todo
chapter-10.md,18.0,todo
chapter-11.md,19.5,todo
chapter-12.md,20.0,todo
chapter-13.md,11.6,todo
chapter-14.md,16.7,todo
chapter-15.md,18.7,todo
chapter-16.md,14.1,todo
chapter-17.md,20.1,todo
chapter-18.md,14.5,todo
chapter-19.md,16.1,todo
chapter-20.md,29.3,todo
chapter-21.md,11.4,todo
chapter-22.md,15.4,todo
