file,size_kb,status
00-dedication.md,0.6,todo
01-preface.md,1.5,todo
02-proem.md,13.1,todo
03-scene-01.md,16.0,todo
04-scene-02.md,13.4,todo
05-scene-03.md,19.0,todo
06-scene-04.md,17.4,todo
07-scene-05.md,16.0,todo
08-scene-06.md,2.6,todo
09-scene-07.md,33.4,todo
10-scene-08.md,13.3,todo
11-scene-09.md,45.2,todo
12-scene-10.md,6.1,todo
13-scene-11.md,4.7,todo
14-scene-12.md,9.2,todo
15-scene-13.md,2.0,todo
16-scene-14.md,21.3,todo
17-scene-15.md,40.9,todo
18-scene-16.md,1.5,todo
19-scene-17.md,3.4,todo
20-scene-18.md,14.9,todo
21-scene-19.md,26.2,todo
22-scene-20.md,69.3,todo
23-scene-21.md,24.6,todo
24-scene-22.md,16.3,todo
25-scene-23.md,17.6,todo
26-scene-24.md,10.1,todo
27-scene-25.md,5.1,todo
28-scene-26.md,23.0,todo
29-scene-27.md,5.6,todo
30-scene-28.md,19.1,todo
31-scene-29.md,8.4,todo
32-scene-30.md,8.5,todo
33-scene-31.md,1.3,todo
34-scene-32.md,8.1,todo
35-scene-33.md,7.0,todo
36-scene-34.md,7.1,todo
37-scene-35.md,2.1,todo
38-scene-36.md,6.5,todo
39-envoi.md,0.7,todo
