file,size_kb,status
chapter-1.md,25.5,todo
chapter-2.md,15.8,todo
chapter-3.md,88.5,todo
chapter-4.md,47.4,todo
chapter-5.md,18.3,todo
chapter-6.md,55.7,todo
chapter-7.md,0.9,todo
chapter-8.md,12.8,todo
chapter-9.md,16.8,todo
chapter-10.md,28.0,todo
chapter-11.md,9.9,todo
chapter-12.md,3.4,todo
chapter-13.md,6.2,todo
chapter-14.md,7.8,todo
chapter-15.md,20.1,todo
chapter-16.md,4.6,todo
chapter-17.md,9.7,todo
chapter-18.md,5.2,todo
chapter-19.md,2.8,todo
chapter-20.md,7.1,todo
chapter-21.md,3.9,todo
chapter-22.md,13.2,todo
chapter-23.md,4.3,todo
chapter-24.md,8.3,todo
chapter-25.md,8.2,todo
chapter-26.md,17.7,todo
chapter-27.md,6.5,todo
chapter-28.md,5.3,todo
chapter-29.md,7.1,todo
chapter-30.md,28.2,todo
chapter-31.md,26.0,todo
chapter-32.md,14.7,todo
chapter-33.md,5.8,todo
