file,size_kb,status
preface-to-new-edition1.md,0.9,todo
endnotes.md,0.2,todo
i.md,20.4,todo
ii.md,15.9,todo
iii.md,24.7,todo
iv.md,14.8,todo
ix.md,13.2,todo
l.md,18.2,todo
li.md,13.8,todo
lii.md,21.8,todo
liii.md,23.5,todo
liv.md,43.5,todo
lv.md,15.6,todo
lvi.md,22.4,todo
lvii.md,33.2,todo
v.md,21.5,todo
vi.md,18.8,todo
vii.md,14.5,todo
viii.md,11.7,todo
x.md,14.0,todo
xi.md,26.6,todo
xii.md,23.5,todo
xiii.md,23.0,todo
xiv.md,18.4,todo
xix.md,20.2,todo
xl.md,16.8,todo
xli.md,18.5,todo
xlii.md,23.9,todo
xliii.md,21.4,todo
xliv.md,18.7,todo
xlix.md,17.6,todo
xlv.md,17.2,todo
xlvi.md,18.9,todo
xlvii.md,26.2,todo
xlviii.md,21.7,todo
xv.md,11.6,todo
xvi.md,21.3,todo
xvii.md,26.2,todo
xviii.md,23.2,todo
xx.md,22.2,todo
xxi.md,25.1,todo
xxii.md,20.3,todo
xxiii.md,27.0,todo
xxiv.md,62.0,todo
xxix.md,21.8,todo
xxv.md,20.9,todo
xxvi.md,18.8,todo
xxvii.md,18.6,todo
xxviii.md,21.4,todo
xxx.md,21.6,todo
xxxi.md,19.2,todo
xxxii.md,24.4,todo
xxxiii.md,18.8,todo
xxxiv.md,19.4,todo
xxxix.md,20.8,todo
xxxv.md,20.7,todo
xxxvi.md,21.4,todo
xxxvii.md,24.3,todo
xxxviii.md,17.8,todo
