file,size_kb,status
chapter-1.md,16.4,done
chapter-2.md,9.9,done
chapter-3.md,11.0,done
chapter-4.md,10.1,done
chapter-5.md,25.0,done
chapter-6.md,11.6,done
chapter-7.md,13.4,done
chapter-8.md,10.5,done
chapter-9.md,12.8,done
chapter-10.md,11.6,done
chapter-11.md,15.9,done
chapter-12.md,13.0,done
chapter-13.md,13.0,done
chapter-14.md,11.4,done
chapter-15.md,12.0,done
chapter-16.md,11.4,done
chapter-17.md,11.7,done
chapter-18.md,12.2,done
dedication.md,0.0,done
