file,size_kb,status
00-dedication.md,0.0,done
chapter-01.md,7.1,done
chapter-02.md,3.8,done
chapter-03.md,5.1,done
chapter-04.md,4.5,done
chapter-05.md,3.8,done
chapter-06.md,6.7,done
chapter-07.md,5.0,todo
chapter-08.md,5.7,done
chapter-09.md,5.9,done
chapter-10.md,6.3,done
chapter-11.md,8.9,done
chapter-12.md,5.0,done
chapter-13.md,7.9,done
chapter-14.md,4.0,done
chapter-15.md,6.9,done
chapter-16.md,9.9,done
chapter-17.md,2.0,done
chapter-18.md,3.2,done
chapter-19.md,8.6,done
chapter-20.md,9.3,done
chapter-21.md,10.2,done
chapter-22.md,3.9,done
chapter-23.md,4.4,done
chapter-24.md,9.3,done
chapter-25.md,16.8,done
chapter-26.md,4.2,done
chapter-27.md,10.3,done
chapter-28.md,8.1,done
chapter-29.md,8.2,done
chapter-30.md,5.2,done
chapter-31.md,9.8,done
chapter-32.md,3.2,done
chapter-33.md,17.3,done
chapter-34.md,12.5,done
chapter-35.md,8.5,done
