file,size_kb,status
chapter-1.md,20.4,done
chapter-2.md,15.4,done
chapter-3.md,72.9,done
chapter-4.md,14.2,done
chapter-5.md,38.2,done
chapter-6.md,67.0,done
chapter-7.md,2.7,done
chapter-8.md,43.6,done
chapter-9.md,7.4,done
chapter-10.md,55.6,done
