file,size_kb,status
comfort.md,1.0,done
dedication.md,0.0,done
epigraph.md,0.6,done
fighting-mac.md,3.0,done
grin.md,1.3,done
l-envoi.md,1.0,done
music-in-the-bush.md,2.4,done
my-madonna.md,0.6,done
new-year-s-eve.md,3.3,done
premonition.md,0.7,done
quatrains.md,1.6,done
the-call-of-the-wild.md,2.5,done
the-cremation-of-sam-mcgee.md,4.8,done
the-harpy.md,2.3,done
the-heart-of-the-sourdough.md,1.8,done
the-law-of-the-yukon.md,4.9,done
the-little-old-log-cabin.md,1.9,done
the-lone-trail.md,2.1,done
the-low-down-white.md,1.6,done
the-lure-of-little-voices.md,1.6,done
the-march-of-the-dead.md,2.8,done
the-men-that-don-t-fit-in.md,1.3,done
the-parson-s-son.md,3.5,done
the-pines.md,1.9,done
the-reckoning.md,1.1,done
the-rhyme-of-the-remittance-man.md,2.3,done
the-rhyme-of-the-restless-ones.md,1.9,done
the-shooting-of-dan-mcgrew.md,4.6,done
the-song-of-the-wage-slave.md,2.6,done
the-spell-of-the-yukon.md,3.1,done
the-three-voices.md,1.1,done
the-tramps.md,0.9,done
the-woman-and-the-angel.md,1.7,done
the-younger-son.md,2.7,done
unforgotten.md,0.6,done
