file,size_kb,status
i-2.md,17.6,done
ii-2.md,16.2,done
iii-2.md,23.8,done
iv-2.md,12.4,done
v-2.md,10.1,done
vi-2.md,8.0,done
endnotes.md,3.7,done
epilogue.md,21.9,done
i.md,20.9,done
ii.md,17.4,done
iii.md,36.6,done
iv.md,57.3,done
list-of-illustrations.md,0.3,done
part-i.md,0.0,done
part-ii.md,0.0,done
v.md,12.4,done
vi.md,38.4,done
vii.md,24.0,done
