file,size_kb,status
foreword.md,0.5,done
takasago.md,13.3,done
sakuragawa.md,11.1,done
kinuta.md,11.2,done
suma-genji.md,5.0,done
nishikigi.md,13.8,done
yamanba.md,9.0,done
atsumori.md,10.5,done
endnotes.md,7.7,done
