file,size_kb,status
a-change-of-venue.md,22.8,todo
a-commercial-proposition.md,27.4,todo
a-mystifying-discovery.md,28.8,todo
a-promising-clue.md,20.2,todo
an-interesting-suggestion.md,21.7,todo
an-unexpected-ally.md,37.0,todo
archer-plants-stuff.md,34.0,todo
inspector-willis-listens-in.md,23.1,todo
list-of-illustrations.md,0.7,todo
merriman-becomes-desperate.md,24.0,todo
murder.md,21.0,todo
the-amateurs.md,0.0,todo
the-bordeaux-lorries.md,24.8,todo
the-double-cross.md,27.8,todo
the-ferriby-depot.md,20.9,todo
the-professionals.md,0.0,todo
the-sawmill-on-the-lesque.md,22.4,todo
the-second-cargo.md,36.9,todo
the-secret-of-the-syndicate.md,25.5,todo
the-start-of-the-cruise.md,24.6,todo
the-unloading-of-the-girondin.md,21.4,todo
the-visit-of-the-girondin.md,30.8,todo
willis-spreads-his-net.md,35.4,todo
