file,size_kb,status
00-dedication.md,0.0,done
01-i.md,25.5,done
02-ii.md,21.9,done
03-iii.md,14.1,done
04-iv.md,14.8,done
05-v.md,10.8,done
06-vi.md,29.1,done
07-vii.md,17.4,done
08-viii.md,13.7,done
09-ix.md,15.0,done
10-x.md,11.9,done
11-xi.md,13.8,done
12-xii.md,8.4,done
13-xiii.md,15.0,done
14-xiv.md,16.5,done
15-xv.md,25.8,done
16-xvi.md,21.4,done
17-xvii.md,9.5,done
18-xviii.md,11.6,done
19-xix.md,12.8,done
20-xx.md,16.4,done
21-xxi.md,24.9,done
22-xxii.md,16.1,done
23-xxiii.md,16.8,done
24-xxiv.md,13.2,done
25-xxv.md,6.0,done
26-xxvi.md,20.5,done
27-xxvii.md,7.4,done
