file,size_kb,status
part-1.md,0.0,todo
part-1_ch-i.md,44.0,todo
part-1_ch-ii.md,47.8,todo
part-1_ch-iii.md,46.4,todo
part-1_ch-iv.md,39.2,todo
part-1_ch-v.md,57.1,todo
part-1_ch-vi.md,48.0,todo
part-1_ch-vii.md,46.6,todo
part-2.md,0.0,todo
part-2_ch-i.md,79.0,todo
part-2_ch-ii.md,56.1,todo
part-2_ch-iii.md,56.2,todo
part-2_ch-iv.md,87.9,todo
part-2_ch-v.md,43.2,todo
part-2_ch-vi.md,18.0,todo
