file,size_kb,status
01-chapter-1.md,14.8,done
02-chapter-2.md,15.4,done
03-chapter-3.md,13.5,done
04-chapter-4.md,15.1,done
05-chapter-5.md,12.0,done
06-chapter-6.md,13.3,done
07-chapter-7.md,13.1,done
08-chapter-8.md,14.1,done
09-chapter-9.md,14.2,done
10-chapter-10.md,15.4,done
11-chapter-11.md,15.6,done
12-chapter-12.md,14.3,done
13-chapter-13.md,15.2,done
